,debate,participant,topic,prop_turns,prop_words,avg_turn_length,turn_rank,word_rank,topic_title
2967,deb_2024_06_12,SUNAK,1410,0.03773584905660377,0.06439595529536987,181.5,16,14,Mortgages
2968,deb_2024_06_12,SUNAK,325,0.018867924528301886,0.007450771687067589,42.0,21,34,Health Manpower and Training
2969,deb_2024_06_12,SUNAK,321,0.018867924528301886,0.026609898882384245,150.0,21,26,"Regulation of Drug Industry, Medical Devices, and Clinical Labs"
2970,deb_2024_06_12,SUNAK,201,0.018867924528301886,0.018804328543551536,106.0,21,30,Ethnic Minority and Racial Group Discrimination
2971,deb_2024_06_12,SUNAK,202,0.018867924528301886,0.018804328543551536,106.0,21,30,Gender and Sexual Orientation Discrimination
2972,deb_2024_06_12,SUNAK,1200,0.03773584905660377,0.053574596416533615,151.0,16,15,"Law, Crime, and Family Issues"
2973,deb_2024_06_12,SUNAK,1209,0.03773584905660377,0.053574596416533615,151.0,16,15,"Police, Fire, and Weapons Control"
2974,deb_2024_06_12,SUNAK,1202,0.018867924528301886,0.03477026787298208,196.0,21,22,White Collar Crime and Organized Crime
2975,deb_2024_06_12,SUNAK,1205,0.018867924528301886,0.03477026787298208,196.0,21,22,Prison System
2976,deb_2024_06_12,SUNAK,1303,0.05660377358490566,0.10040801844952989,188.66666666666666,10,11,"Elderly Issues and Elderly Assistance Programs, State Pensions"
2977,deb_2024_06_12,SUNAK,1900,0.03773584905660377,0.04913961326946958,138.5,16,20,International Affairs
2978,deb_2024_06_12,SUNAK,2000,0.018867924528301886,0.02802909348944474,158.0,21,24,Government Operations
2979,deb_2024_06_12,SUNAK,2011,0.018867924528301886,0.02802909348944474,158.0,21,24,Executive-Legislative Relations and Parliamentary Operations
2980,deb_2024_06_12,SUNAK,600,0.018867924528301886,0.05268759978712081,297.0,21,17,Education
2981,deb_2024_06_12,SUNAK,602,0.018867924528301886,0.05268759978712081,297.0,21,17,Elementary and Secondary Education
2982,deb_2024_06_12,SUNAK,1401,0.018867924528301886,0.05268759978712081,297.0,21,17,Housing and Community Development
2983,deb_2024_06_12,SUNAK,1910,0.018867924528301886,0.021110519780024838,119.0,21,29,"Western Europe, Common Market Issues"
2984,deb_2024_06_12,SUNAK,1305,0.018867924528301886,0.02252971438708533,127.0,21,28,Social Services and Volunteer Associations
2985,deb_2024_06_12,STARMER,100,0.6,0.5930604682499578,146.70833333333334,1,1,Macroeconomics
2986,deb_2024_06_12,STARMER,1300,0.275,0.29930941552972884,161.54545454545453,2,2,Social Welfare
2987,deb_2024_06_12,STARMER,108,0.025,0.052046488125315815,309.0,19,25,"Industrial Policy, Privatisation, Nationalisation"
2988,deb_2024_06_12,STARMER,200,0.075,0.0720902812868452,142.66666666666666,7,19,Civil Rights
2989,deb_2024_06_12,STARMER,107,0.275,0.2177867609903992,117.54545454545455,2,4,"Taxation, Tax policy, and Tax Reform"
2990,deb_2024_06_12,STARMER,105,0.225,0.23479871989220144,154.88888888888889,4,3,"National Budget, Debt, public spending"
2991,deb_2024_06_12,STARMER,201,0.05,0.02004379316152939,59.5,11,28,Ethnic Minority and Racial Group Discrimination
2992,deb_2024_06_12,STARMER,1302,0.2,0.18527876031665824,137.5,5,5,Poverty and Assistance for Low-Income Families
2993,deb_2024_06_12,STARMER,101,0.1,0.16894054236146203,250.75,6,6,"Inflation, prices, and interest rates"
2994,deb_2024_06_12,STARMER,2000,0.05,0.060299814721239686,179.0,11,20,Government Operations
2995,deb_2024_06_12,STARMER,2012,0.05,0.060299814721239686,179.0,11,20,"Political Parties, Campaigns, and Voter Registration"
2996,deb_2024_06_12,STARMER,700,0.025,0.019875357924877886,118.0,19,29,Environment
2997,deb_2024_06_12,STARMER,705,0.025,0.019875357924877886,118.0,19,29,"Air Pollution, Global Warming, and Noise Pollution"
2998,deb_2024_06_12,STARMER,103,0.025,0.07916456122620852,470.0,19,14,Unemployment rate
2999,deb_2024_06_12,STARMER,104,0.025,0.07916456122620852,470.0,19,14,"Monetary Supply, Central Bank, and the Treasury"
3000,deb_2024_06_12,STARMER,1400,0.05,0.1327269664813879,394.0,11,7,Planning and Housing Issues
3001,deb_2024_06_12,STARMER,1401,0.05,0.1327269664813879,394.0,11,7,Housing and Community Development
3003,deb_2024_06_12,STARMER,1000,0.05,0.1327269664813879,394.0,11,7,Transportation
3004,deb_2024_06_12,STARMER,502,0.025,0.07916456122620852,470.0,19,14,Employment Training and Workforce Development
3005,deb_2024_06_12,STARMER,1002,0.025,0.053562405255179385,318.0,19,22,"Highway (Road) Construction, Maintenance, and Safety"
3006,deb_2024_06_12,STARMER,500,0.05,0.08674414687552635,257.5,11,13,Labour and Employment
3007,deb_2024_06_12,STARMER,508,0.025,0.053562405255179385,318.0,19,22,Parental Leave and Child Care
3008,deb_2024_06_12,STARMER,504,0.025,0.033181741620346976,197.0,19,27,Employee Relations and Labour Unions
3009,deb_2024_06_12,STARMER,300,0.075,0.09381842681488968,185.66666666666666,7,10,Health
3010,deb_2024_06_12,STARMER,325,0.075,0.09381842681488968,185.66666666666666,7,10,Health Manpower and Training
3011,deb_2024_06_12,STARMER,600,0.075,0.089944416371905,178.0,7,12,Education
3012,deb_2024_06_12,STARMER,602,0.05,0.07731177362304194,229.5,11,18,Elementary and Secondary Education
3013,deb_2024_06_12,STARMER,603,0.025,0.012632642748863061,75.0,19,31,Education of Underprivileged Students
3014,deb_2024_06_12,STARMER,301,0.025,0.04194037392622536,249.0,19,26,Health Care Reform
3015,deb_2024_06_12,STARMER,1406,0.025,0.053562405255179385,318.0,19,22,Low and Middle Income Housing Programs and Needs
3016,deb_2024_06_13,RAYNER,2000,0.08108108108108109,0.060453400503778336,56.0,10,16,Government Operations
3017,deb_2024_06_13,RAYNER,2012,0.08108108108108109,0.060453400503778336,56.0,10,16,"Political Parties, Campaigns, and Voter Registration"
3018,deb_2024_06_13,RAYNER,300,0.10810810810810811,0.16912558474271322,117.5,8,7,Health
3019,deb_2024_06_13,RAYNER,301,0.10810810810810811,0.16912558474271322,117.5,8,7,Health Care Reform
3020,deb_2024_06_13,RAYNER,600,0.08108108108108109,0.12918315940985967,119.66666666666667,10,9,Education
3021,deb_2024_06_13,RAYNER,602,0.05405405405405406,0.1165887009715725,162.0,14,12,Elementary and Secondary Education
3022,deb_2024_06_13,RAYNER,1300,0.21621621621621623,0.3148614609571788,109.375,2,2,Social Welfare
3023,deb_2024_06_13,RAYNER,1302,0.21621621621621623,0.3148614609571788,109.375,2,2,Poverty and Assistance for Low-Income Families
3024,deb_2024_06_13,RAYNER,100,0.5675675675675675,0.6405181720043182,84.76190476190476,1,1,Macroeconomics
3025,deb_2024_06_13,RAYNER,108,0.05405405405405406,0.07412738395106153,103.0,14,14,"Industrial Policy, Privatisation, Nationalisation"
3026,deb_2024_06_13,RAYNER,105,0.21621621621621623,0.26520331054336094,92.125,2,4,"National Budget, Debt, public spending"
3027,deb_2024_06_13,RAYNER,107,0.21621621621621623,0.20546959337891327,71.375,2,6,"Taxation, Tax policy, and Tax Reform"
3028,deb_2024_06_13,RAYNER,200,0.21621621621621623,0.2101475350845628,73.0,2,5,Civil Rights
3029,deb_2024_06_13,RAYNER,201,0.02702702702702703,0.05433609211946743,151.0,19,18,Ethnic Minority and Racial Group Discrimination
3030,deb_2024_06_13,RAYNER,504,0.02702702702702703,0.012594458438287154,35.0,19,32,Employee Relations and Labour Unions
3031,deb_2024_06_13,RAYNER,1800,0.02702702702702703,0.04929830874415257,137.0,19,20,Foreign Trade
3032,deb_2024_06_13,RAYNER,1803,0.02702702702702703,0.04929830874415257,137.0,19,20,"Export Promotion and Regulation, Export Credit Agencies"
3033,deb_2024_06_13,RAYNER,103,0.05405405405405406,0.060813242173443686,84.5,14,15,Unemployment rate
3034,deb_2024_06_13,RAYNER,230,0.16216216216216217,0.12270600935588341,56.833333333333336,7,10,Immigration
3035,deb_2024_06_13,RAYNER,529,0.02702702702702703,0.03310543360921195,92.0,19,26,Migrant and Seasonal Workers
3036,deb_2024_06_13,RAYNER,101,0.08108108108108109,0.12198632601655272,113.0,10,11,"Inflation, prices, and interest rates"
3037,deb_2024_06_13,RAYNER,1400,0.05405405405405406,0.07700611730838432,107.0,14,13,Planning and Housing Issues
3038,deb_2024_06_13,RAYNER,1401,0.02702702702702703,0.046779417056495146,130.0,19,24,Housing and Community Development
3039,deb_2024_06_13,RAYNER,1406,0.02702702702702703,0.046779417056495146,130.0,19,24,Low and Middle Income Housing Programs and Needs
3040,deb_2024_06_13,RAYNER,500,0.02702702702702703,0.00395825836631882,11.0,19,33,Labour and Employment
3041,deb_2024_06_13,RAYNER,502,0.02702702702702703,0.00395825836631882,11.0,19,33,Employment Training and Workforce Development
3042,deb_2024_06_13,RAYNER,1409,0.02702702702702703,0.030226700251889168,84.0,19,28,Housing Assistance for Homeless and Homeless Issues
3043,deb_2024_06_13,RAYNER,700,0.02702702702702703,0.02734796689456639,76.0,19,29,Environment
3044,deb_2024_06_13,RAYNER,705,0.02702702702702703,0.02734796689456639,76.0,19,29,"Air Pollution, Global Warming, and Noise Pollution"
3045,deb_2024_06_13,RAYNER,1900,0.05405405405405406,0.05433609211946743,75.5,14,18,International Affairs
3046,deb_2024_06_13,RAYNER,1920,0.02702702702702703,0.030946383591219862,86.0,19,27,Middle East
3047,deb_2024_06_13,RAYNER,1910,0.02702702702702703,0.023389708528247573,65.0,19,31,"Western Europe, Common Market Issues"
3048,deb_2024_06_13,RAYNER,1200,0.02702702702702703,0.04785894206549118,133.0,19,22,"Law, Crime, and Family Issues"
3049,deb_2024_06_13,RAYNER,1202,0.02702702702702703,0.04785894206549118,133.0,19,22,White Collar Crime and Organized Crime
3050,deb_2024_06_13,COOPER,300,0.23809523809523808,0.30876132930513595,102.2,4,5,Health
3051,deb_2024_06_13,COOPER,301,0.19047619047619047,0.20725075528700906,85.75,8,9,Health Care Reform
3052,deb_2024_06_13,COOPER,100,0.38095238095238093,0.5583081570996978,115.5,1,1,Macroeconomics
3053,deb_2024_06_13,COOPER,105,0.14285714285714285,0.21873111782477342,120.66666666666667,10,8,"National Budget, Debt, public spending"
3054,deb_2024_06_13,COOPER,700,0.047619047619047616,0.024773413897280966,41.0,15,21,Environment
3055,deb_2024_06_13,COOPER,705,0.047619047619047616,0.024773413897280966,41.0,15,21,"Air Pollution, Global Warming, and Noise Pollution"
3056,deb_2024_06_13,COOPER,1300,0.38095238095238093,0.5395770392749245,111.625,1,2,Social Welfare
3057,deb_2024_06_13,COOPER,1302,0.2857142857142857,0.4422960725075529,122.0,3,3,Poverty and Assistance for Low-Income Families
3058,deb_2024_06_13,COOPER,1303,0.09523809523809523,0.19395770392749245,160.5,13,10,"Elderly Issues and Elderly Assistance Programs, State Pensions"
3059,deb_2024_06_13,COOPER,108,0.047619047619047616,0.1015105740181269,168.0,15,14,"Industrial Policy, Privatisation, Nationalisation"
3060,deb_2024_06_13,COOPER,2000,0.23809523809523808,0.2827794561933535,93.6,4,6,Government Operations
3061,deb_2024_06_13,COOPER,2012,0.19047619047619047,0.27129909365558913,112.25,8,7,"Political Parties, Campaigns, and Voter Registration"
3062,deb_2024_06_13,COOPER,107,0.23809523809523808,0.3395770392749245,112.4,4,4,"Taxation, Tax policy, and Tax Reform"
3063,deb_2024_06_13,COOPER,325,0.047619047619047616,0.05498489425981873,91.0,15,18,Health Manpower and Training
3064,deb_2024_06_13,COOPER,1900,0.047619047619047616,0.006646525679758308,11.0,15,23,International Affairs
3065,deb_2024_06_13,COOPER,600,0.14285714285714285,0.0688821752265861,38.0,10,16,Education
3066,deb_2024_06_13,COOPER,601,0.14285714285714285,0.0688821752265861,38.0,10,16,Higher Education
3067,deb_2024_06_13,COOPER,200,0.23809523809523808,0.17039274924471298,56.4,4,11,Civil Rights
3068,deb_2024_06_13,COOPER,201,0.047619047619047616,0.047129909365558914,78.0,15,19,Ethnic Minority and Racial Group Discrimination
3069,deb_2024_06_13,COOPER,500,0.047619047619047616,0.1081570996978852,179.0,15,12,Labour and Employment
3070,deb_2024_06_13,COOPER,502,0.047619047619047616,0.1081570996978852,179.0,15,12,Employment Training and Workforce Development
3071,deb_2024_06_13,COOPER,230,0.09523809523809523,0.07734138972809668,64.0,13,15,Immigration
3072,deb_2024_06_13,COOPER,1304,0.047619047619047616,0.005438066465256798,9.0,15,24,Assistance to the Disabled and Handicapped
3073,deb_2024_06_13,COOPER,2001,0.047619047619047616,0.04169184290030212,69.0,15,20,Intergovernmental Relations
3074,deb_2024_06_13,MORDAUNT,100,0.5142857142857142,0.6672519754170325,84.44444444444444,1,1,Macroeconomics
3075,deb_2024_06_13,MORDAUNT,107,0.4,0.5140474100087796,83.64285714285714,2,2,"Taxation, Tax policy, and Tax Reform"
3076,deb_2024_06_13,MORDAUNT,300,0.11428571428571428,0.1769095697980685,100.75,6,4,Health
3077,deb_2024_06_13,MORDAUNT,331,0.02857142857142857,0.06628621597892889,151.0,15,11,"Prevention, Communicable Diseases and Health Promotion"
3078,deb_2024_06_13,MORDAUNT,325,0.08571428571428572,0.16988586479367868,129.0,7,5,Health Manpower and Training
3079,deb_2024_06_13,MORDAUNT,1200,0.02857142857142857,0.06057945566286216,138.0,15,12,"Law, Crime, and Family Issues"
3080,deb_2024_06_13,MORDAUNT,1209,0.02857142857142857,0.06057945566286216,138.0,15,12,"Police, Fire, and Weapons Control"
3081,deb_2024_06_13,MORDAUNT,600,0.08571428571428572,0.15452151009657594,117.33333333333333,7,8,Education
3082,deb_2024_06_13,MORDAUNT,602,0.08571428571428572,0.15452151009657594,117.33333333333333,7,8,Elementary and Secondary Education
3083,deb_2024_06_13,MORDAUNT,105,0.22857142857142856,0.4174714661984197,118.875,3,3,"National Budget, Debt, public spending"
3084,deb_2024_06_13,MORDAUNT,200,0.17142857142857143,0.15539947322212466,59.0,4,6,Civil Rights
3085,deb_2024_06_13,MORDAUNT,230,0.17142857142857143,0.15539947322212466,59.0,4,6,Immigration
3086,deb_2024_06_13,MORDAUNT,1300,0.05714285714285714,0.02502194907813872,28.5,11,18,Social Welfare
3087,deb_2024_06_13,MORDAUNT,500,0.05714285714285714,0.02633889376646181,30.0,11,17,Labour and Employment
3088,deb_2024_06_13,MORDAUNT,502,0.02857142857142857,0.0030728709394205445,7.0,15,23,Employment Training and Workforce Development
3089,deb_2024_06_13,MORDAUNT,2000,0.05714285714285714,0.010535557506584723,12.0,11,21,Government Operations
3090,deb_2024_06_13,MORDAUNT,1900,0.08571428571428572,0.07638279192273925,58.0,7,10,International Affairs
3091,deb_2024_06_13,MORDAUNT,1910,0.05714285714285714,0.05926251097453907,67.5,11,14,"Western Europe, Common Market Issues"
3092,deb_2024_06_13,MORDAUNT,503,0.02857142857142857,0.023266022827041263,53.0,15,19,Employee Benefits
3093,deb_2024_06_13,MORDAUNT,2012,0.02857142857142857,0.007462686567164179,17.0,15,22,"Political Parties, Campaigns, and Voter Registration"
3094,deb_2024_06_13,MORDAUNT,1901,0.02857142857142857,0.017120280948200176,39.0,15,20,Foreign Aid
3095,deb_2024_06_13,MORDAUNT,1600,0.02857142857142857,0.04784899034240562,109.0,15,15,Defence
3096,deb_2024_06_13,MORDAUNT,1610,0.02857142857142857,0.04784899034240562,109.0,15,15,Military Procurement and Weapons System Acquisitions and Evaluation
3097,deb_2024_06_13,DENYER,100,0.35,0.5146666666666667,110.28571428571429,1,1,Macroeconomics
3098,deb_2024_06_13,DENYER,107,0.1,0.11066666666666666,83.0,6,14,"Taxation, Tax policy, and Tax Reform"
3099,deb_2024_06_13,DENYER,1300,0.3,0.38,95.0,2,2,Social Welfare
3100,deb_2024_06_13,DENYER,1302,0.25,0.3526666666666667,105.8,3,3,Poverty and Assistance for Low-Income Families
3101,deb_2024_06_13,DENYER,1305,0.05,0.027333333333333334,41.0,11,20,Social Services and Volunteer Associations
3102,deb_2024_06_13,DENYER,105,0.25,0.342,102.6,3,4,"National Budget, Debt, public spending"
3103,deb_2024_06_13,DENYER,200,0.25,0.25333333333333335,76.0,3,5,Civil Rights
3104,deb_2024_06_13,DENYER,201,0.1,0.13266666666666665,99.5,6,8,Ethnic Minority and Racial Group Discrimination
3105,deb_2024_06_13,DENYER,230,0.1,0.1,75.0,6,15,Immigration
3106,deb_2024_06_13,DENYER,600,0.05,0.066,99.0,11,17,Education
3107,deb_2024_06_13,DENYER,602,0.05,0.066,99.0,11,17,Elementary and Secondary Education
3108,deb_2024_06_13,DENYER,300,0.1,0.152,114.0,6,6,Health
3109,deb_2024_06_13,DENYER,325,0.05,0.024,36.0,11,21,Health Manpower and Training
3110,deb_2024_06_13,DENYER,1400,0.05,0.12666666666666668,190.0,11,11,Planning and Housing Issues
3111,deb_2024_06_13,DENYER,1401,0.05,0.12666666666666668,190.0,11,11,Housing and Community Development
3112,deb_2024_06_13,DENYER,1406,0.05,0.12666666666666668,190.0,11,11,Low and Middle Income Housing Programs and Needs
3113,deb_2024_06_13,DENYER,700,0.05,0.020666666666666667,31.0,11,22,Environment
3114,deb_2024_06_13,DENYER,705,0.05,0.020666666666666667,31.0,11,22,"Air Pollution, Global Warming, and Noise Pollution"
3115,deb_2024_06_13,DENYER,2000,0.1,0.14533333333333334,109.0,6,7,Government Operations
3116,deb_2024_06_13,DENYER,2012,0.05,0.07933333333333334,119.0,11,16,"Political Parties, Campaigns, and Voter Registration"
3117,deb_2024_06_13,DENYER,2011,0.05,0.066,99.0,11,17,Executive-Legislative Relations and Parliamentary Operations
3118,deb_2024_06_13,DENYER,301,0.05,0.128,192.0,11,9,Health Care Reform
3119,deb_2024_06_13,DENYER,108,0.05,0.128,192.0,11,9,"Industrial Policy, Privatisation, Nationalisation"
3120,deb_2024_06_13,FARAGE,2000,0.15384615384615385,0.10620012277470842,43.25,3,16,Government Operations
3121,deb_2024_06_13,FARAGE,2012,0.11538461538461539,0.049723756906077346,27.0,5,24,"Political Parties, Campaigns, and Voter Registration"
3122,deb_2024_06_13,FARAGE,100,0.34615384615384615,0.5224063842848373,94.55555555555556,1,1,Macroeconomics
3123,deb_2024_06_13,FARAGE,105,0.11538461538461539,0.2203806015960712,119.66666666666667,5,4,"National Budget, Debt, public spending"
3124,deb_2024_06_13,FARAGE,300,0.11538461538461539,0.14917127071823205,81.0,5,7,Health
3125,deb_2024_06_13,FARAGE,301,0.11538461538461539,0.14917127071823205,81.0,5,7,Health Care Reform
3126,deb_2024_06_13,FARAGE,107,0.11538461538461539,0.12338858195211787,67.0,5,9,"Taxation, Tax policy, and Tax Reform"
3127,deb_2024_06_13,FARAGE,1300,0.11538461538461539,0.11786372007366483,64.0,5,10,Social Welfare
3128,deb_2024_06_13,FARAGE,103,0.038461538461538464,0.05402087170042971,88.0,14,22,Unemployment rate
3129,deb_2024_06_13,FARAGE,1302,0.038461538461538464,0.05402087170042971,88.0,14,22,Poverty and Assistance for Low-Income Families
3130,deb_2024_06_13,FARAGE,600,0.038461538461538464,0.027624309392265192,45.0,14,25,Education
3131,deb_2024_06_13,FARAGE,601,0.038461538461538464,0.027624309392265192,45.0,14,25,Higher Education
3132,deb_2024_06_13,FARAGE,200,0.2692307692307692,0.3928790669122161,91.42857142857143,2,2,Civil Rights
3133,deb_2024_06_13,FARAGE,230,0.15384615384615385,0.19091467157765502,77.75,3,5,Immigration
3134,deb_2024_06_13,FARAGE,1400,0.11538461538461539,0.2965009208103131,161.0,5,3,Planning and Housing Issues
3135,deb_2024_06_13,FARAGE,1401,0.07692307692307693,0.18047882136279927,147.0,12,6,Housing and Community Development
3136,deb_2024_06_13,FARAGE,500,0.038461538461538464,0.0718232044198895,117.0,14,18,Labour and Employment
3137,deb_2024_06_13,FARAGE,529,0.038461538461538464,0.0718232044198895,117.0,14,18,Migrant and Seasonal Workers
3138,deb_2024_06_13,FARAGE,101,0.038461538461538464,0.10865561694290976,177.0,14,15,"Inflation, prices, and interest rates"
